Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2005,6,2005-06-26 00:25:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,2,42.016134543,-87.690211256
2005,6,2005-06-27 15:30:00,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,2,42.019500543,-87.68562137200001
2005,6,2005-06-16 11:45:00,PROSTITUTION,CALL OPERATION,RESIDENCE,True,2,41.983860004,-87.69067961
2005,6,2005-06-12 21:41:35,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,2,42.019510548,-87.68690930700001
2005,6,2005-06-27 12:55:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,42.017084057,-87.684365267
2005,6,2005-06-19 01:11:48,NARCOTICS,MANU/DELIVER:CRACK,GAS STATION,True,2,41.997973181999996,-87.67610177700001
2005,6,2005-06-22 18:45:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,42.010718104,-87.68252395100001
2005,6,2005-06-23 11:33:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,RESIDENCE,True,2,41.994852802,-87.701972945
2005,6,2005-06-30 21:26:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,2,41.997826589,-87.684097432
2005,6,2005-06-30 21:28:46,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,STREET,True,2,41.997511423,-87.702380769
2005,6,2005-06-19 23:10:00,GAMBLING,GAME/DICE,ALLEY,True,2,41.994424992,-87.699534545
2005,6,2005-06-29 20:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,42.019529337,-87.689275424
2005,6,2005-06-29 19:49:49,NARCOTICS,POSS: CRACK,SIDEWALK,True,2,42.004355681,-87.68034446799999
2005,6,2005-06-01 08:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,2,41.992410551,-87.682335277
2005,6,2005-06-30 09:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,False,2,41.990441370999996,-87.69970648799999
2005,6,2005-06-14 00:01:00,THEFT,$500 AND UNDER,STREET,False,2,41.987518656999995,-87.690793622
2005,6,2005-06-17 12:00:00,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,2,42.002478305,-87.680282724
2005,6,2005-06-14 14:45:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,VEHICLE NON-COMMERCIAL,False,2,41.995366855,-87.684902319
2005,7,2005-07-07 00:01:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,2,,
2005,7,2005-07-05 18:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.992344433,-87.679875009
2005,7,2005-07-08 23:00:00,BATTERY,SIMPLE,STREET,True,2,41.986905711,-87.700495586
2005,7,2005-07-06 00:00:00,THEFT,FROM BUILDING,APARTMENT,False,2,41.9995156,-87.69165522200001
2005,7,2005-07-24 00:01:00,SEX OFFENSE,OTHER,RESTAURANT,True,2,41.99765974,-87.693973145
2005,7,2005-07-31 11:33:00,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,2,42.001352196999996,-87.69080530299999
2005,7,2005-07-01 09:30:00,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,2,42.012266346,-87.69089785
2005,7,2005-07-01 15:45:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,2,41.998229556999995,-87.69478415100001
2005,7,2005-07-02 22:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,2,41.997659945,-87.69400993100001
2005,7,2005-07-02 00:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.993153318000005,-87.67591593700001
2005,7,2005-07-02 15:00:00,THEFT,$500 AND UNDER,STREET,False,2,42.009502469,-87.690811596
2005,7,2005-07-01 22:15:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CURRENCY EXCHANGE,False,2,42.012293397,-87.699714109
2005,7,2005-07-02 16:34:14,BATTERY,SIMPLE,OTHER,False,2,41.998665271,-87.67715785799999
2005,7,2005-07-01 16:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT/GARAGE(NON.RESID.),False,2,42.019510548,-87.68690930700001
2005,7,2005-07-02 14:06:06,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,2,41.994491999,-87.70926026299999
2005,7,2005-07-03 02:14:25,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,STREET,False,2,42.006882321,-87.699797242
2005,7,2005-07-02 19:30:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,2,41.986045411999996,-87.69925352700001
2005,7,2005-07-01 23:00:00,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,2,42.001672349,-87.698531819
2005,7,2005-07-02 09:45:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,2,42.001604447,-87.679106999
2005,7,2005-07-03 00:00:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,2,42.01199191,-87.703271663
2005,7,2005-07-03 03:00:00,THEFT,OVER $500,STREET,False,2,41.999682102,-87.681753468
2005,7,2005-07-03 10:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.995923202,-87.689160336
2005,7,2005-07-03 03:00:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,2,41.998623478,-87.681381662
2005,7,2005-07-03 00:10:00,THEFT,OVER $500,STREET,False,2,41.992766462,-87.688507955
2005,7,2005-07-02 17:00:00,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,2,41.999988443,-87.699711114
2005,7,2005-07-03 17:45:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,2,42.010909853,-87.709143958
2005,7,2005-07-03 17:02:24,ROBBERY,VEHICULAR HIJACKING,GAS STATION,False,2,41.990736648,-87.676084265
2005,7,2005-07-03 17:30:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,41.998130961,-87.70576656899999
2005,7,2005-07-03 17:30:00,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,2,42.016185277,-87.687517049
2005,7,2005-07-02 14:00:00,ROBBERY,ATTEMPT: AGGRAVATED,GROCERY FOOD STORE,True,2,41.997838869,-87.683357858
2005,7,2005-07-02 10:41:40,BURGLARY,FORCIBLE ENTRY,OTHER,False,2,41.999849435,-87.703373069
2005,7,2005-07-03 01:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2,42.00027151,-87.694833637
2005,7,2005-07-02 01:00:00,THEFT,OVER $500,STREET,False,2,42.010128355999996,-87.68305246
2005,7,2005-07-03 15:00:00,THEFT,$500 AND UNDER,PARK PROPERTY,False,2,41.991598371,-87.709031036
2005,7,2005-07-03 10:00:00,THEFT,$500 AND UNDER,OTHER,False,2,41.994584271,-87.678531456
2005,7,2005-07-04 09:30:00,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,2,41.993201995999996,-87.709217687
2005,7,2005-07-03 18:07:33,THEFT,RETAIL THEFT,GAS STATION,False,2,41.997977301,-87.67586260799999
2005,7,2005-07-01 15:00:00,THEFT,OVER $500,STREET,False,2,41.999443101,-87.69637604
2005,7,2005-07-04 01:50:12,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,True,2,41.983894724,-87.696417021
2005,7,2005-07-03 21:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.996898107,-87.68538709200001
2005,7,2005-07-03 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.985979177,-87.701674421
2005,7,2005-07-04 23:00:00,THEFT,OVER $500,STREET,False,2,41.999380829,-87.70000042
2005,7,2005-07-04 22:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2,41.985408917,-87.696802846
2005,7,2005-07-03 13:24:00,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,RESIDENCE PORCH/HALLWAY,True,2,41.993100382,-87.67913891799999
2005,7,2005-07-03 13:00:00,ROBBERY,AGGRAVATED,GAS STATION,True,2,41.997973181999996,-87.67610177700001
2005,7,2005-07-04 21:30:03,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),False,2,41.998276388,-87.68990181
2005,7,2005-07-04 22:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.996898107,-87.68538709200001
2005,7,2005-07-03 22:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.990462518,-87.69609038200001
2005,7,2005-07-02 16:09:00,ASSAULT,SIMPLE,APARTMENT,True,2,41.994872799,-87.694674239
2005,7,2005-07-02 14:25:00,CRIMINAL TRESPASS,TO LAND,BARBERSHOP,True,2,41.996440174,-87.689839374
2005,7,2005-07-05 00:36:43,ASSAULT,SIMPLE,SIDEWALK,False,2,41.992902108,-87.69460933299999
2005,7,2005-07-03 04:30:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,2,41.992164805,-87.68110179600001
2005,7,2005-07-03 09:50:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),True,2,42.011989246,-87.703286408
2005,7,2005-07-04 17:47:14,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2,41.998607064,-87.69112723100001
2005,7,2005-07-04 15:41:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,True,2,41.992442188000005,-87.683559909
2005,7,2005-07-05 12:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.00668733,-87.698279599
2005,7,2005-07-05 21:15:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,2,42.005076826,-87.69982987200001
2005,7,2005-07-05 20:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,41.992257731,-87.691257275
2005,7,2005-07-05 20:30:00,THEFT,$500 AND UNDER,STREET,False,2,42.018059486,-87.688970094
2005,7,2005-07-06 00:12:40,BATTERY,SIMPLE,SIDEWALK,False,2,41.996273846,-87.69593308299999
2005,7,2005-07-05 20:33:11,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,2,41.996298798000005,-87.68616939
2005,7,2005-07-04 19:14:40,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,2,42.00236306,-87.690004123
2005,7,2005-07-05 16:10:26,ASSAULT,SIMPLE,STREET,True,2,42.011140185,-87.69022109299999
2005,7,2005-07-05 20:53:27,ASSAULT,SIMPLE,STREET,False,2,42.00488935,-87.69768672299999
2005,7,2005-07-05 06:05:00,ROBBERY,ARMED: HANDGUN,STREET,False,2,42.018561716,-87.704314508
2005,7,2005-07-05 02:12:05,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GROCERY FOOD STORE,False,2,42.012099666,-87.698424465
2005,7,2005-07-05 04:55:00,ROBBERY,ARMED: HANDGUN,STREET,False,2,42.000292515,-87.704604841
2005,7,2005-07-03 00:05:00,THEFT,$500 AND UNDER,STREET,False,2,42.013814653000004,-87.702882016
2005,7,2005-07-05 00:59:44,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.994668911,-87.70196740600001
2005,7,2005-07-03 22:08:47,THEFT,ATTEMPT THEFT,STREET,True,2,42.016094724,-87.687517966
2005,7,2005-07-05 03:15:35,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.006633232,-87.700907201
2005,7,2005-07-04 19:22:07,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,2,42.002225812,-87.680277948
2005,7,2005-07-04 22:30:00,ASSAULT,SIMPLE,RESIDENCE,False,2,41.992902108,-87.69460933299999
2005,7,2005-07-05 15:37:27,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,2,42.018848365,-87.690180231
2005,7,2005-07-01 00:30:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,2,41.992302631,-87.68800867799999
2005,7,2005-07-04 13:16:50,THEFT,FROM BUILDING,APARTMENT,False,2,42.011072005,-87.686877009
2005,7,2005-07-06 08:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,41.99645259,-87.7044587
2005,7,2005-07-04 12:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,2,42.00488935,-87.69768672299999
2005,7,2005-07-06 02:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,41.998322875,-87.69478689700001
2005,7,2005-07-06 01:00:00,CRIMINAL DAMAGE,TO PROPERTY,CHA PARKING LOT/GROUNDS,False,2,42.000332475,-87.67934076899999
2005,7,2005-07-06 16:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,41.999399289,-87.698870801
2005,7,2005-07-07 00:01:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,2,41.991366547,-87.693344574
2005,7,2005-07-06 20:34:07,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,2,41.998322875,-87.69478689700001
2005,7,2005-07-06 13:38:38,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,2,41.995966368000005,-87.68658845700001
2005,7,2005-07-05 12:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,41.998260857,-87.698448002
2005,7,2005-07-03 13:12:18,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,42.014622623,-87.683897196
2005,7,2005-07-07 01:48:31,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,42.000216791,-87.682645687
2005,7,2005-07-05 15:35:48,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,True,2,41.999581793000004,-87.68779901299999
2005,7,2005-07-06 12:52:14,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2,41.998395779,-87.686243795
2005,7,2005-07-07 00:41:33,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.017683147,-87.691840611
2005,7,2005-07-05 08:00:00,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,2,42.001229109,-87.697778341
2005,7,2005-07-06 14:22:20,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,False,2,42.015880925,-87.691476015
2005,7,2005-07-02 16:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,2,42.019217633000004,-87.70532742799999
2005,7,2005-07-07 11:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,False,2,41.997682417,-87.69262646
2005,7,2005-07-07 11:00:00,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,2,41.995485812,-87.677823259
2005,7,2005-07-07 00:00:00,THEFT,OVER $500,STREET,False,2,41.996286397,-87.684944488
2005,7,2005-07-07 17:00:00,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,2,42.014493615,-87.69022778799999
2005,7,2005-07-05 01:00:00,THEFT,FROM BUILDING,APARTMENT,False,2,42.018555873000004,-87.684530625
2005,7,2005-07-05 12:32:55,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,2,42.00488935,-87.69768672299999
2005,7,2005-07-07 00:37:41,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.992142968,-87.706741348
2005,7,2005-07-07 21:10:25,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2,42.001870279,-87.69365138299999
2005,7,2005-07-07 00:01:41,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,41.992868393,-87.70190795100001
2005,7,2005-07-07 10:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,2,41.994149091,-87.686478103
2005,7,2005-07-07 16:40:57,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,2,42.000203477,-87.703380613
2005,7,2005-07-07 14:30:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,True,2,41.998160773,-87.70821272799999
2005,7,2005-07-08 08:45:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,41.992175447,-87.70115334399999
2005,7,2005-07-07 10:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.994146762,-87.6865517
2005,7,2005-07-05 17:10:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,2,42.007187973,-87.688649328
2005,7,2005-07-01 07:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.991662639,-87.706723988
2005,7,2005-07-07 18:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,42.00027151,-87.694833637
2005,7,2005-07-01 09:00:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,2,42.013764108000004,-87.70517501299999
2005,7,2005-07-07 15:49:00,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,2,42.007187973,-87.688649328
2005,7,2005-07-08 10:55:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,2,41.99052591,-87.707614283
2005,7,2005-07-01 13:52:00,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,False,2,42.015841888000004,-87.693331073
2005,7,2005-07-08 13:00:00,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,False,2,42.008125388,-87.686016417
2005,7,2005-07-08 21:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,2,41.996496447,-87.691067519
2005,7,2005-07-09 02:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.013919526,-87.69801262899999
2005,7,2005-07-07 23:55:34,ROBBERY,VEHICULAR HIJACKING,TAXICAB,False,2,42.016777618,-87.691849712
2005,7,2005-07-07 12:13:00,OTHER OFFENSE,TELEPHONE THREAT,NURSING HOME/RETIREMENT HOME,False,2,41.995869718,-87.675854872
2005,7,2005-07-06 20:01:31,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESIDENCE PORCH/HALLWAY,True,2,41.999636611999996,-87.68438070799999
2005,7,2005-07-06 12:13:00,ROBBERY,ARMED: HANDGUN,RESTAURANT,False,2,42.011882786,-87.707905438
2005,7,2005-07-09 03:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,2,41.993047698000005,-87.68728015
2005,7,2005-07-09 04:00:00,THEFT,OVER $500,STREET,False,2,42.015887017,-87.691093244
2005,7,2005-07-08 22:50:00,THEFT,$500 AND UNDER,STREET,False,2,41.997597074,-87.697512817
2005,7,2005-07-06 17:30:00,THEFT,OVER $500,GAS STATION,False,2,42.005255827,-87.69007432
2005,7,2005-07-08 03:45:52,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,2,41.991202353,-87.701850847
2005,7,2005-07-06 15:15:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,2,42.018434017,-87.690184406
2005,7,2005-07-06 20:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.991290182,-87.70185365799999
2005,7,2005-07-08 09:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,42.012266346,-87.69089785
2005,7,2005-07-09 02:00:00,THEFT,OVER $500,STREET,False,2,42.010389093,-87.69380520899999
2005,7,2005-07-09 04:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,2,41.992172986,-87.70120486799999
2005,7,2005-07-08 01:39:31,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2,42.016002778,-87.696107785
2005,7,2005-07-08 22:55:41,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,True,2,42.007773486,-87.70216163100001
2005,7,2005-07-08 09:30:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,2,42.000270065,-87.69605507799999
2005,7,2005-07-09 18:55:12,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,False,2,41.99691609,-87.68419865700001
2005,7,2005-07-09 23:08:12,BATTERY,SIMPLE,RESIDENCE,False,2,41.998130961,-87.70576656899999
2005,7,2005-07-08 22:00:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,2,41.993085999,-87.694614852
2005,7,2005-07-09 19:00:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,2,41.998281536,-87.69722640799999
2005,7,2005-07-08 00:00:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,2,42.013024158,-87.68754903
2005,7,2005-07-09 09:00:02,THEFT,OVER $500,STREET,False,2,42.013710893,-87.707490112
2005,7,2005-07-08 22:32:45,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PRIVATE, GROUNDS",False,2,42.016694607,-87.695666645
2005,7,2005-07-09 16:20:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,2,42.012208459,-87.68353906899999
2005,7,2005-07-08 22:45:44,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2,41.99355232,-87.682367785
2005,7,2005-07-07 00:00:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,2,42.010113642,-87.683361693
2005,7,2005-07-09 02:00:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,41.989141640999996,-87.706892169
2005,7,2005-07-10 06:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2,41.999698663000004,-87.680804127
2005,7,2005-07-10 20:30:00,THEFT,OVER $500,STREET,False,2,41.989135109,-87.693271289
2005,7,2005-07-11 02:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,2,41.995078127,-87.68528415600001
2005,7,2005-07-11 00:17:40,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,2,42.003179106,-87.69067654700001
2005,7,2005-07-10 11:43:47,BATTERY,SIMPLE,DRUG STORE,False,2,41.99488119,-87.68978886299999
2005,7,2005-07-08 21:32:08,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,2,41.997783727,-87.68671353100001
2005,7,2005-07-09 11:24:19,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,2,41.994491999,-87.70926026299999
2005,7,2005-07-10 02:38:38,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,2,41.992588067,-87.704331209
2005,7,2005-07-10 02:56:09,PUBLIC PEACE VIOLATION,BOMB THREAT,RESIDENCE,False,2,41.99421553,-87.68269578299999
2005,7,2005-07-09 20:07:45,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,2,41.997597074,-87.697512817
2005,7,2005-07-10 02:10:01,THEFT,$500 AND UNDER,STREET,True,2,42.002283393,-87.678824111
2005,7,2005-07-07 17:24:29,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,2,41.998406758,-87.688682785
2005,7,2005-07-10 01:25:00,ROBBERY,VEHICULAR HIJACKING,STREET,False,2,42.005255827,-87.69007432
2005,7,2005-07-09 23:15:00,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,False,2,41.985090260999996,-87.699222545
2005,7,2005-07-08 19:30:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,2,41.994792775,-87.69954561
2005,7,2005-07-10 13:14:58,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,2,41.997486552,-87.70384887
2005,7,2005-07-10 11:03:56,THEFT,$500 AND UNDER,GAS STATION,False,2,42.011694602,-87.69023758600001
2005,7,2005-07-11 21:07:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,2,42.01449768,-87.68753044299999
2005,7,2005-07-11 22:50:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,42.003629636,-87.691253325
2005,7,2005-07-10 19:15:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,2,41.991610502,-87.70672449999999
2005,7,2005-07-11 16:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,42.007268302,-87.684884493
2005,7,2005-07-11 20:00:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,42.009972901,-87.68662321
2005,7,2005-07-10 22:04:12,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,2,41.996588393,-87.68984523799999
2005,7,2005-07-10 23:30:00,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,2,41.985685067,-87.69316607799999
2005,7,2005-07-11 17:00:00,THEFT,FROM COIN-OP MACHINE/DEVICE,OTHER,False,2,42.015655390999996,-87.689424909
2005,7,2005-07-09 13:40:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,2,41.987296328,-87.69078482299999
2005,7,2005-07-10 21:00:00,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,2,42.00023017,-87.697273222
2005,7,2005-07-13 03:00:00,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,False,2,41.99645259,-87.7044587
2005,7,2005-07-12 17:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,2,41.985927664,-87.696819748
2005,7,2005-07-11 00:28:01,ASSAULT,SIMPLE,RESIDENCE,False,2,41.996702319,-87.68863009
2005,7,2005-07-11 15:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.005863629000004,-87.693751193
2005,7,2005-07-10 18:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.994472481,-87.703175948
2005,7,2005-07-11 15:40:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,42.00016506,-87.703380992
2005,7,2005-07-11 14:10:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,2,42.009476365,-87.688114767
2005,7,2005-07-12 02:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.998283253000004,-87.686241256
2005,7,2005-07-11 22:15:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.004072738000005,-87.694928083
2005,7,2005-07-11 03:39:15,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,2,41.998414954,-87.683808177
2005,7,2005-07-12 18:20:28,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,2,41.997613644,-87.696541438
2005,7,2005-07-12 01:43:23,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,41.996805042,-87.682518576
2005,7,2005-07-12 01:41:20,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,41.995278839,-87.68244215799999
2005,7,2005-07-11 12:45:28,BATTERY,SIMPLE,OTHER,True,2,41.995048616999995,-87.689794533
2005,7,2005-07-09 16:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,VEHICLE NON-COMMERCIAL,False,2,41.997723659,-87.690186971
2005,7,2005-07-11 15:00:27,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,BANK,False,2,42.019492209,-87.685117283
2005,7,2005-07-12 23:59:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,41.987578888,-87.69322434799999
2005,7,2005-07-09 17:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,2,42.008933475,-87.681879833
2005,7,2005-07-12 17:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,2,41.99094269,-87.68968507700001
2005,7,2005-07-13 16:00:00,THEFT,$500 AND UNDER,SIDEWALK,False,2,41.996806333,-87.695953521
2005,7,2005-07-13 00:00:00,THEFT,$500 AND UNDER,STREET,False,2,42.012033386,-87.701332066
